date,year,profession,category,region,latitude,longitude,salary,demand,automation_level,verdict,trend
2026-04-13,2026,Junior-разработчик,it,Республика Татарстан,55.8,49.1,127865,1000,0.822,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Томская область,56.5,84.9,129071,1000,0.625,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Иркутская область,52.3,104.3,130277,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Свердловская область,56.8,60.6,132690,1000,0.79,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Красноярский край,56.0,92.9,135102,1000,0.724,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Коми,61.7,50.8,138721,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Архангельская область,64.5,40.5,147165,1000,0.559,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Тюменская область,57.1,65.5,150784,1000,0.625,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Московская область,55.5,37.5,154403,1000,0.855,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Санкт-Петербург,59.9,30.3,156815,1500,0.888,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Мурманская область,68.0,33.0,159228,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Саха (Якутия),62.0,129.0,162847,1000,0.461,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Ханты-Мансийский АО,61.0,69.0,166465,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Сахалинская область,50.0,142.0,180941,1000,0.461,под угрозой,declining
2026-04-13,2026,Телемаркетолог,рутинная,Кировская область,58.6,49.7,71679,1000,0.602,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Чувашская Республика,56.1,47.3,72610,1000,0.639,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Удмуртская Республика,56.9,53.2,73541,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Иркутская область,52.3,104.3,100537,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Свердловская область,56.8,60.6,102399,1000,0.902,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Красноярский край,56.0,92.9,104261,1000,0.827,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Республика Коми,61.7,50.8,107054,1000,0.602,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Архангельская область,64.5,40.5,113570,1000,0.639,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Тюменская область,57.1,65.5,116362,1000,0.714,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Московская область,55.5,37.5,119155,1000,0.978,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Санкт-Петербург,59.9,30.3,121017,1500,1.015,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Мурманская область,68.0,33.0,122879,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Республика Саха (Якутия),62.0,129.0,125672,1000,0.526,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Ханты-Мансийский АО,61.0,69.0,128464,1000,0.602,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Камчатский край,53.0,158.0,132933,1000,0.489,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Сахалинская область,50.0,142.0,139635,1000,0.526,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Ненецкий АО,67.6,52.9,140566,1000,0.451,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Магаданская область,59.5,150.8,141962,1000,0.451,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Москва,55.8,37.6,149875,1500,1.053,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Ямало-Ненецкий АО,66.5,76.5,161046,1000,0.489,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Чукотский АО,65.0,175.0,179664,1000,0.451,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Ингушетия,43.2,44.9,66248,1000,0.282,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Томская область,56.5,84.9,99606,1000,0.714,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Республика Татарстан,55.8,49.1,98675,1000,0.94,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Ленинградская область,60.0,31.0,97744,1000,0.752,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Нижегородская область,56.3,44.0,96814,1000,0.902,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Саратовская область,51.5,46.0,74472,1000,0.602,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Волгоградская область,48.7,44.5,75403,1000,0.639,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Белгородская область,50.6,36.6,76334,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Воронежская область,51.7,39.2,77265,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Липецкая область,52.6,39.6,78196,1000,0.714,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Калужская область,54.5,36.0,79126,1000,0.978,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Тульская область,54.2,37.6,80057,1000,0.902,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Ярославская область,57.6,39.9,80988,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Вологодская область,59.2,39.9,81919,1000,0.639,вымрет,declining
2026-04-13,2026,Junior-разработчик,it,Новосибирская область,55.0,82.9,114596,1000,0.691,под угрозой,declining
2026-04-13,2026,Телемаркетолог,рутинная,Краснодарский край,45.0,39.0,82850,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Омская область,54.9,73.4,84712,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Челябинская область,55.2,61.4,85643,1000,0.865,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Кемеровская область,55.4,86.1,86574,1000,0.677,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Самарская область,53.2,50.2,87505,1000,0.865,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Новосибирская область,55.0,82.9,88436,1000,0.79,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Республика Карелия,61.8,34.3,93090,1000,0.602,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Приморский край,43.1,131.8,94021,1000,0.639,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Хабаровский край,48.5,135.1,94952,1000,0.639,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Пермский край,58.0,56.2,95883,1000,0.79,вымрет,declining
2026-04-13,2026,Телемаркетолог,рутинная,Ростовская область,47.2,39.7,83781,1000,0.677,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Чеченская Республика,43.3,45.7,71769,1000,0.282,вымрет,declining
2026-04-13,2026,Junior-разработчик,it,Самарская область,53.2,50.2,113390,1000,0.757,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Челябинская область,55.2,61.4,110977,1000,0.757,под угрозой,declining
2026-04-13,2026,Middle-разработчик,it,Вологодская область,59.2,39.9,162765,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Краснодарский край,45.0,39.0,164614,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Ростовская область,47.2,39.7,166464,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Омская область,54.9,73.4,168314,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Челябинская область,55.2,61.4,170163,1000,0.54,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Кемеровская область,55.4,86.1,172013,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Самарская область,53.2,50.2,173862,1000,0.54,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Новосибирская область,55.0,82.9,175712,1000,0.493,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Карелия,61.8,34.3,184960,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Приморский край,43.1,131.8,186810,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Хабаровский край,48.5,135.1,188659,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Пермский край,58.0,56.2,190509,1000,0.493,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Нижегородская область,56.3,44.0,192358,1000,0.564,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Ленинградская область,60.0,31.0,194208,1000,0.47,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Татарстан,55.8,49.1,196058,1000,0.587,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Томская область,56.5,84.9,197907,1000,0.446,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Иркутская область,52.3,104.3,199757,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Свердловская область,56.8,60.6,203456,1000,0.564,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Красноярский край,56.0,92.9,207155,1000,0.517,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Ярославская область,57.6,39.9,160915,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Коми,61.7,50.8,212704,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Тульская область,54.2,37.6,159066,1000,0.564,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Липецкая область,52.6,39.6,155366,1000,0.446,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Северная Осетия,43.0,44.7,118374,1000,0.235,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Мордовия,54.4,45.2,120224,1000,0.282,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Марий Эл,56.6,47.9,122074,1000,0.282,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Калмыкия,46.3,44.3,123923,1000,0.235,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Адыгея,44.6,40.1,125773,1000,0.282,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Смоленская область,54.8,32.0,129472,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Брянская область,53.2,34.4,131322,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Курская область,51.7,36.2,133171,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Орловская область,52.9,36.1,135021,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Тамбовская область,52.7,41.5,136870,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Пензенская область,53.2,45.0,138720,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Ульяновская область,54.3,48.4,140570,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Кировская область,58.6,49.7,142419,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Чувашская Республика,56.1,47.3,144269,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Удмуртская Республика,56.9,53.2,146118,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Саратовская область,51.5,46.0,147968,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Волгоградская область,48.7,44.5,149818,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Белгородская область,50.6,36.6,151667,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Воронежская область,51.7,39.2,153517,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Калужская область,54.5,36.0,157216,1000,0.611,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Архангельская область,64.5,40.5,225651,1000,0.399,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Тюменская область,57.1,65.5,231200,1000,0.446,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Московская область,55.5,37.5,236749,1000,0.611,трансформируется,stable
2026-04-13,2026,Junior-разработчик,it,Орловская область,52.9,36.1,88058,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Тамбовская область,52.7,41.5,89264,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Пензенская область,53.2,45.0,90470,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Ульяновская область,54.3,48.4,91677,1000,0.559,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Кировская область,58.6,49.7,92883,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Чувашская Республика,56.1,47.3,94089,1000,0.559,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Удмуртская Республика,56.9,53.2,95295,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Саратовская область,51.5,46.0,96502,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Волгоградская область,48.7,44.5,97708,1000,0.559,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Белгородская область,50.6,36.6,98914,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Воронежская область,51.7,39.2,100121,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Липецкая область,52.6,39.6,101327,1000,0.625,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Калужская область,54.5,36.0,102533,1000,0.855,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Тульская область,54.2,37.6,103739,1000,0.79,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Ярославская область,57.6,39.9,104946,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Вологодская область,59.2,39.9,106152,1000,0.559,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Краснодарский край,45.0,39.0,107358,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Ростовская область,47.2,39.7,108564,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Омская область,54.9,73.4,109771,1000,0.592,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Курская область,51.7,36.2,86852,1000,0.559,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Брянская область,53.2,34.4,85645,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Смоленская область,54.8,32.0,84439,1000,0.526,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Адыгея,44.6,40.1,82026,1000,0.395,под угрозой,declining
2026-04-13,2026,Middle-разработчик,it,Санкт-Петербург,59.9,30.3,240448,1500,0.634,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Мурманская область,68.0,33.0,244147,1000,0.423,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Республика Саха (Якутия),62.0,129.0,249696,1000,0.329,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Ханты-Мансийский АО,61.0,69.0,255245,1000,0.376,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Камчатский край,53.0,158.0,264123,1000,0.305,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Сахалинская область,50.0,142.0,277440,1000,0.329,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Ненецкий АО,67.6,52.9,279290,1000,0.282,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Магаданская область,59.5,150.8,282064,1000,0.282,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Москва,55.8,37.6,297786,1500,0.658,трансформируется,stable
2026-04-13,2026,Junior-разработчик,it,Кемеровская область,55.4,86.1,112183,1000,0.592,под угрозой,declining
2026-04-13,2026,Middle-разработчик,it,Ямало-Ненецкий АО,66.5,76.5,319981,1000,0.305,трансформируется,stable
2026-04-13,2026,Junior-разработчик,it,Республика Ингушетия,43.2,44.9,57901,1000,0.263,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Чеченская Республика,43.3,45.7,62726,1000,0.263,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Дагестан,42.5,47.5,67551,1000,0.263,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Карачаево-Черкесская Республика,43.8,41.8,74789,1000,0.329,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Кабардино-Балкарская Республика,43.5,43.6,75995,1000,0.329,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Северная Осетия,43.0,44.7,77201,1000,0.329,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Мордовия,54.4,45.2,78408,1000,0.395,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Марий Эл,56.6,47.9,79614,1000,0.395,под угрозой,declining
2026-04-13,2026,Junior-разработчик,it,Республика Калмыкия,46.3,44.3,80820,1000,0.329,под угрозой,declining
2026-04-13,2026,Middle-разработчик,it,Чукотский АО,65.0,175.0,356973,1000,0.282,трансформируется,stable
2026-04-13,2026,Middle-разработчик,it,Кабардино-Балкарская Республика,43.5,43.6,116525,1000,0.235,трансформируется,stable
2026-04-13,2026,Бухгалтер,рутинная,Республика Дагестан,42.5,47.5,77290,1000,0.282,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Кабардино-Балкарская Республика,43.5,43.6,86951,1000,0.352,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Москва,55.8,37.6,175439,1500,1.053,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Ямало-Ненецкий АО,66.5,76.5,188516,1000,0.489,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Чукотский АО,65.0,175.0,210309,1000,0.451,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Ингушетия,43.2,44.9,56357,1000,0.32,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Чеченская Республика,43.3,45.7,61054,1000,0.32,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Дагестан,42.5,47.5,65750,1000,0.32,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Карачаево-Черкесская Республика,43.8,41.8,72795,1000,0.399,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Кабардино-Балкарская Республика,43.5,43.6,73969,1000,0.399,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Северная Осетия,43.0,44.7,75143,1000,0.399,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Мордовия,54.4,45.2,76317,1000,0.479,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Марий Эл,56.6,47.9,77492,1000,0.479,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Калмыкия,46.3,44.3,78666,1000,0.399,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Адыгея,44.6,40.1,79840,1000,0.479,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Смоленская область,54.8,32.0,82188,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Брянская область,53.2,34.4,83362,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Курская область,51.7,36.2,84536,1000,0.679,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Орловская область,52.9,36.1,85710,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Тамбовская область,52.7,41.5,86884,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Пензенская область,53.2,45.0,88059,1000,0.639,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Магаданская область,59.5,150.8,166177,1000,0.451,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Ульяновская область,54.3,48.4,89233,1000,0.679,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Ненецкий АО,67.6,52.9,164543,1000,0.451,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Камчатский край,53.0,158.0,155607,1000,0.489,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Республика Карелия,61.8,34.3,108969,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Приморский край,43.1,131.8,110058,1000,0.639,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Хабаровский край,48.5,135.1,111148,1000,0.639,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Пермский край,58.0,56.2,112238,1000,0.79,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Нижегородская область,56.3,44.0,113327,1000,0.902,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Ленинградская область,60.0,31.0,114417,1000,0.752,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Республика Татарстан,55.8,49.1,115507,1000,0.94,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Томская область,56.5,84.9,116596,1000,0.714,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Иркутская область,52.3,104.3,117686,1000,0.677,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Свердловская область,56.8,60.6,119865,1000,0.902,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Красноярский край,56.0,92.9,122045,1000,0.827,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Республика Коми,61.7,50.8,125314,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Архангельская область,64.5,40.5,132942,1000,0.639,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Тюменская область,57.1,65.5,136211,1000,0.714,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Московская область,55.5,37.5,139480,1000,0.978,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Санкт-Петербург,59.9,30.3,141659,1500,1.015,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Мурманская область,68.0,33.0,143839,1000,0.677,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Республика Саха (Якутия),62.0,129.0,147108,1000,0.526,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Ханты-Мансийский АО,61.0,69.0,150377,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Сахалинская область,50.0,142.0,163453,1000,0.526,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Кировская область,58.6,49.7,90407,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Чувашская Республика,56.1,47.3,91581,1000,0.679,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Удмуртская Республика,56.9,53.2,92755,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Иркутская область,52.3,104.3,126804,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Свердловская область,56.8,60.6,129153,1000,0.959,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Красноярский край,56.0,92.9,131501,1000,0.879,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Коми,61.7,50.8,135023,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Архангельская область,64.5,40.5,143242,1000,0.679,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Тюменская область,57.1,65.5,146764,1000,0.759,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Московская область,55.5,37.5,150287,1000,1.039,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Санкт-Петербург,59.9,30.3,152635,1500,1.079,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Мурманская область,68.0,33.0,154983,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Саха (Якутия),62.0,129.0,158505,1000,0.559,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Ханты-Мансийский АО,61.0,69.0,162028,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Камчатский край,53.0,158.0,167664,1000,0.519,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Сахалинская область,50.0,142.0,176117,1000,0.559,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Ненецкий АО,67.6,52.9,177291,1000,0.479,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Магаданская область,59.5,150.8,179052,1000,0.479,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Москва,55.8,37.6,189032,1500,1.119,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Ямало-Ненецкий АО,66.5,76.5,203122,1000,0.519,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Чукотский АО,65.0,175.0,226604,1000,0.479,вымрет,declining
2026-04-13,2026,Финансовый аналитик,творческая,Чеченская Республика,43.3,45.7,133403,1000,0.15,трансформируется,growing
2026-04-13,2026,Копирайтер,рутинная,Томская область,56.5,84.9,125630,1000,0.759,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Татарстан,55.8,49.1,124456,1000,0.999,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Ленинградская область,60.0,31.0,123282,1000,0.799,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Нижегородская область,56.3,44.0,122108,1000,0.959,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Саратовская область,51.5,46.0,93929,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Волгоградская область,48.7,44.5,95103,1000,0.679,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Белгородская область,50.6,36.6,96277,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Воронежская область,51.7,39.2,97451,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Липецкая область,52.6,39.6,98626,1000,0.759,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Калужская область,54.5,36.0,99800,1000,1.039,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Тульская область,54.2,37.6,100974,1000,0.959,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Ярославская область,57.6,39.9,102148,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Вологодская область,59.2,39.9,103322,1000,0.679,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Новосибирская область,55.0,82.9,103520,1000,0.79,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Краснодарский край,45.0,39.0,104496,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Омская область,54.9,73.4,106844,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Челябинская область,55.2,61.4,108019,1000,0.919,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Кемеровская область,55.4,86.1,109193,1000,0.719,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Самарская область,53.2,50.2,110367,1000,0.919,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Новосибирская область,55.0,82.9,111541,1000,0.839,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Республика Карелия,61.8,34.3,117411,1000,0.639,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Приморский край,43.1,131.8,118586,1000,0.679,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Хабаровский край,48.5,135.1,119760,1000,0.679,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Пермский край,58.0,56.2,120934,1000,0.839,вымрет,declining
2026-04-13,2026,Копирайтер,рутинная,Ростовская область,47.2,39.7,105670,1000,0.719,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Карачаево-Черкесская Республика,43.8,41.8,85571,1000,0.352,вымрет,declining
